연,월,일,시,분,지역,송출내용
2021,08,23,11,48,영등포구,[영등포구청] 오늘 11:03경 영등포구 도림교회(도림동205-24) 화재 발생으로 다량의 연기 확산중입니다. 주민들께서는 안전에 유의바랍니다.
2021,08,23,14,00,은평구,[은평구청] 8.15.(일)~8.22.(일) 푸르네마트 응암점(응암로 165) 방문자는 증상유무와 관계없이 가까운 선별진료소에서 검사를 받으시기 바랍니다.
2021,08,23,18,59,광진구,[광진구청] 확진자 발생에 따른 관내 동선 알림. 상호 공개된 장소 홈페이지 확인( han.gl/rvVRk )후 동시간대 이용자는 가까운 보건소에서 검사바랍니다.
2021,08,23,20,12,마포구,"[마포구청]오늘 불광천,홍제천,향동천 수위 상승으로 안전사고 우려가 있어 산책로 전 구간 출입 통제중이오니 즉시 하천 밖으로 이동하여 주시기 바랍니다."
2021,08,24,15,56,송파구,[송파구청] 8.22.(일) 15:00~18:00 잠실본동 진주사우나(석촌호수로12길 8) 방문자는 가까운 선별진료소에서 검사 받으시길 바랍니다.
2021,08,24,16,55,송파구,[송파구청] 8.20.(금) 15:00~18:00 잠실본동 진주사우나(석촌호수로12길 8) 방문자는 가까운 선별진료소에서 검사 받으시길 바랍니다.
2021,08,24,17,15,용산구,[용산구청] 8.19.(목)~8.21.(토) 용산구 이태원2동 소재 깍두기식당 방문하신 분은 가까운 선별진료소 방문하여 코로나 검사 받으시기 바랍니다.
2021,08,24,18,22,광진구,[광진구청] 확진자 발생에 따른 관내 동선 알림. 상호 공개된 장소 홈페이지 확인( han.gl/rvVRk )후 동시간대 이용자는 가까운 보건소에서 검사바랍니다.
2021,08,25,11,50,서초구,[서초구청] 8.21(토)~23(월) 10:00~13:30 도터 속옷가게(신반포로200 고투몰 C-53) 방문자는 가까운 선별진료소에서 코로나19 검사바랍니다.
2021,08,25,13,26,양천구,[양천구청] 얀센백신접종(9.1.~9.11.) 희망자 신청 안내대상: 30세이상 양천구 거주자접수: 양천구 예방접종콜센터(1833-4461)
2021,08,25,19,00,중랑구,[중랑구청] 8.19~8.22. 06:10~18:30 봉화옥사우나(중화동) 여탕 방문자는 선별진료소에서 코로나19검사를 받으시기 바랍니다(02-2094-0800)
2021,08,26,14,29,구로구,"[구로구청]8.22~8.24 기간중 ""KT퍼스트아이엔씨 구로시장점(도림로69)"" 방문자는 거주지 임시선별진료소에서 코로나검사 바랍니다(☎02-860-2012~5)"
2021,08,27,11,16,용산구,[용산구청] 8.21(토) 20시~22시 용산구 이태원1동 소재 피스틸(PISTIL) 방문하신 분은 가까운 선별진료소 방문하여 코로나 검사 받으시기 바랍니다.
2021,08,27,17,11,강북구,"[강북구청]8.21~22,25~26 수유재래시장 내 무안식당(도봉로71길33)방문자는 강북보건소(평일9~20:30,주말9~17:30)검사바랍니다.☎901-7704"
2021,08,27,17,13,강북구,"[강북구청]8.25~26. 수유전통시장 내 강경상회(도봉로67길 18), 방문자는 강북보건소(평일9~20:30,주말9~17:30)검사바랍니다.☎901-7704"
2021,08,27,17,40,송파구,[송파구청] 8.19(목) 16:50~18:53 잠실6동 롯데시네마 월드타워 8관(올림픽로 300) 방문자는 가까운 선별진료소에서 검사 받으시길 바랍니다.
2021,08,27,18,52,광진구,[광진구청] 확진자 발생 관내동선 알림. 홈페이지 확인( han.gl/rvVRk )동시간대 이용자 보건소 검사바람▲얀센백신접종(30세↑)희망자 문의450-7400
2021,08,28,13,15,강서구,"[강서구청]긱스타PC방(8.18~8.27 양천로73), 긱스타PC카페(8.21~8.23 금낭화로5) 방문자는 가까운 선별진료소에서 코로나19검사 받으시기 바랍니다"
2021,08,28,18,04,광진구,[광진구청] 확진자 발생 관내동선 알림. 홈페이지 확인( han.gl/rvVRk )동시간대 이용자 보건소 검사바람▲얀센백신접종(30세↑)희망자 문의450-7400
2021,08,29,18,06,광진구,[광진구청] 확진자 발생 관내동선 알림. 홈페이지 확인( han.gl/rvVRk )동시간대 이용자 보건소 검사바람▲얀센백신접종(30세↑)희망자 문의450-7400
2021,08,30,09,33,관악구,[관악구청] 얀센 백신 접종(9.15.~9.30.) 희망자 신청 안내대상: 30세 이상 관악구 거주자접수: 관악구보건소 콜센터(02-879-5631~5633)
2021,08,30,15,47,동작구,"[동작구청] 8.23.(월)~8.28.(토) 고선경반찬전문점(대방동길 9, 대방동)을 방문하신 분은 가까운 선별진료소에서 진단검사를 받으시기 바랍니다."
2021,08,30,16,05,금천구,[금천구청] 얀센 백신 접종(9.1~9.15) 희망자 신청안내대상:30세 이상 금천구 거주자접수:금천구보건소금천구 콜센터:02-2627-2401~2403
2021,08,30,19,08,광진구,[광진구청] 확진자 발생 관내동선 알림. 홈페이지 확인( han.gl/rvVRk )동시간대 이용자 보건소 검사바람▲얀센백신접종(30세↑)희망자 문의450-7400
2021,08,30,20,46,강남구,"[강남구청] 8.13~27 역삼동 '봄테라피'(강남대로62길 7, 지하1층) 방문자는 가까운 보건소에서 코로나19 검사를 받으시기 바랍니다."
2021,08,31,13,19,강북구,[강북구청]8.13.(금)~31.(화) 강북구 내 도우미 이용 노래방 방문자와 종사자께서는 가까운 선별진료소에서 검사 받으시기 바랍니다. ☎901-7704
2021,08,31,13,20,강북구,"[강북구청]8.23~24 강북구 소재 미소,천지,케리,짱노래방(오패산로 399)방문자는 강북보건소(평일9~20:30,주말9~17:30)검사바랍니다☎901-7704"
2021,08,31,14,32,마포구,"[마포구청] 금일 불광천, 홍제천, 향동천 수위 상승으로 안전사고 우려가 있어 산책로 전 구간 출입 통제중이오니 즉시 하천 밖으로 이동하여 주시기 바랍니다."
2021,08,31,15,24,동작구,"[동작구청] 8.16.(월)~8.28.(토) 고선경반찬전문점(대방동길 9, 대방동)을 방문하신 분은 가까운 선별진료소에서 진단검사를 받으시기 바랍니다."
2021,08,31,18,37,광진구,[광진구청] 확진자 발생 관내동선 알림. 홈페이지 확인( han.gl/rvVRk )동시간대 이용자 보건소 검사바람▲얀센백신접종(30세↑)희망자 문의450-7400
2021,09,01,09,12,도봉구,"[도봉구청] ‘21.8.31.기준 도봉구 코로나 확진자 총2,127명 / 8월 일평균 확진자 수 서울시 20명, 도봉구 8명. 방역수칙 준수에 감사드립니다."
2021,09,01,10,15,서초구,[서초구청] 8.24(화)~28(토) 10시~22시 서초1동 휴건강마사지(서초중앙로 66) 이용객은 선별진료소에서 코로나19 검사바랍니다. seocho.go.kr
2021,09,01,15,36,중구,"[중구청] 만30세이상 얀센백신 희망자는 보건소(02-3396-8050)로 신청바랍니다. 불법체류 외국인도 접종가능(여권등지참), 신청및접종기간:8.30~9.17"
2021,09,01,16,16,강북구,"[강북구청]8.25~31강북구 내 쉬리,현 노래방, 스타(한천로140길11)노래방방문자 강북보건소(평일9~20:30,주말9~17:30)검사바랍니다☎901-7704"
2021,09,01,16,18,강북구,"[강북구청]8.25.~31. 강북구 소재 삼삼(노해로41, 2층) 노래방 방문자는 강북보건소(평일9~20:30,주말9~17:30)검사바랍니다. ☎901-7704"
2021,09,01,16,20,강북구,[강북구청]8.13.(금)~31.(화) 강북구 내 도우미 이용 노래방 방문자와 종사자께서는 가까운 선별진료소에서 검사 받으시기 바랍니다.☎901-7704
2021,09,01,16,22,강북구,"[강북구청]8.21.(토)~28.(토) 란헤어샵(도봉로53길72, 소독완료) 방문자는 강북보건소(평일9~20:30주말9~17:30)검사바랍니다. ☎901-7704"
2021,09,01,19,00,광진구,[광진구청]확진자 발생 관내동선 알림. 홈페이지 확인( han.gl/rvVRk )동시간대 이용자 보건소 검사바람▲얀센백신접종(30세↑)희망자 문의450-7400
2021,09,02,09,45,서초구,"[서초구청]8.24(화) 09시~31(화) 21시 뉴코아아울렛 초마(잠원로 37-6, B1)이용객은 선별진료소에서 코로나19 검사바랍니다. seocho.go.kr"
2021,09,02,11,10,종로구,[종로구청]만30세 이상 얀센 백신접종(9.17.까지)신청안내 ☎02-2148-2060 (90일 이하 단기체류 외국인 제외) https://han.gl/psmmU
2021,09,02,11,50,서초구,[서초구청] 8.20(금)~8.23(월) 서초1동 휴건강마사지(서초중앙로 66) 이용객은 선별진료소에서 코로나19 검사바랍니다. seocho.go.kr
2021,09,02,17,31,송파구,[송파구청] 8.25(수)~8.29(일) 가락동 소재 노래방 방문자는 가까운 선별진료소에서 검사 받으시길 바랍니다.
2021,09,02,19,15,광진구,[광진구청] 확진자 발생 관내동선 알림. 홈페이지 확인( han.gl/rvVRk )동시간대 이용자 보건소 검사바람▲얀센백신접종(30세↑)희망자 문의450-7400
2021,09,03,10,04,도봉구,"[도봉구청] 코로나19 창동역 임시선별검사소 이전 안내▶9.5.(일)까지만 운영, 9.6.(월)부터 도봉구청 광장으로 이전. bit.ly/3yF2Hey"
2021,09,03,16,49,영등포구,[영등포구청] 9.6∼9.17까지 30세이상 국내체류 외국인은 여권소지하고 보건분소(대림1동) 방문 후 임시관리번호 발급 받아 접종 할 수 있습니다.
2021,09,03,19,47,광진구,[광진구청]확진자 발생 관내동선 알림. 홈페이지 확인( han.gl/rvVRk )동시간대 이용자 보건소 검사바람▲얀센백신접종(30세↑)희망자 문의450-7400
2021,09,04,15,42,송파구,[송파구청] 8.28. 16:00~24:00 방이동 더원 테라피 마사지샵(올림픽로 32길 37-4) 방문자는 가까운 선별진료소에서 검사 받으시길 바랍니다.
2021,09,06,14,11,동작구,"[동작구청]국민지원금 요일제 첫주 신청, 출생연도 끝자리 1·6(월), 2·7(화), 3·8(수), 4·9(목), 5·0(금)/온라인 9.6~,방문신청 9.13~"
2021,09,06,14,51,서초구,[서초구청] 8.31(화)~9.4(토) 05시~14시 4212번 버스 이용객중 유증상자는 가까운 선별진료소에서 코로나19 검사 바랍니다. seocho.go.kr
2021,09,06,17,32,송파구,"[송파구청] 8.28, 8.30~9.3 삼전동 써니노래연습장(백제고분로 255) 방문자는 가까운 선별진료소에서 검사 받으시길 바랍니다."
2021,09,06,17,58,강북구,"[강북구청]9.1.(수)~5.(일) 용소작두장군(솔매로 37-1) 방문자는 강북보건소(평일9~20:30, 주말9~17:30)검사바랍니다. ☎901-7704"
2021,09,06,18,00,영등포구,"[영등포구청] 국민지원금 9.6.부터 온라인 신청 안내: 카드사 홈페이지, 앱, ARS / 지역사랑상품권 앱, 홈페이지 등 https://url.kr/1v3q7g"
2021,09,06,18,41,서초구,"[서초구청] 고투몰(신반포로 200) 8.23~24 덩굴, 8.28~9.1 에뚜왈, 초이스, 슈미, 좋은느낌, 도깨비 매장방문 유증상자는 코로나19 검사바랍니다."
2021,09,07,09,53,관악구,"[관악구청] 국민지원금 신청, 온라인(카드사 홈페이지, 앱, ARS): 9.6.부터, 오프라인(동주민센터): 9.13.부터 https://vo.la/S9gx0"
2021,09,07,09,54,서초구,"[서초구청]8.29(일) 15:00~19:30 미스터스파·사우나(반포대로30길81, B2) 이용객은 선별진료소에서 코로나19 검사바랍니다. seocho.go.kr"
2021,09,07,18,09,강북구,"[강북구청]9.3.(금), 5.(일) 고향집(삼양로77가길 86) 방문자는 강북보건소(평일9~20:30,주말9~17:30) 검사바랍니다. ☎901-7704"
2021,09,07,19,29,광진구,[광진구청]확진자 발생 관내동선 알림. 홈페이지 확인( han.gl/rvVRk )동시간대 이용자 보건소 검사바람▲얀센백신접종(30세↑)희망자 문의450-7400
2021,09,08,13,09,송파구,"[송파구청] 9.2~3.(금), 9.6.(월) 12:50~13:30 오금동 가마솥(마천로146) 방문자는 가까운 선별진료소에서 검사 받으시길 바랍니다."
2021,09,08,13,46,송파구,"[송파구청] 9.3~5(일) 07:00~07:30, 17:30~18:30  잠실본동 주막례 묵은지김치찌개(백제고분로7길39) 방문자는 선별진료소에서 검사바랍니다."
2021,09,08,15,33,강동구,"[강동구청]9.2(목)11:50~12:50[푸드코트맛조아(천호대로1006,브라운스톤지하3층,성내동)]방문자는인근선별진료소에서검사바랍니다.(02-3425-6713)"
2021,09,08,17,31,강북구,"[강북구청]9.3.(금) OK노래연습장(강북구 월계로7나길 9, 소독완료) 방문자는 강북보건소(평일9~20:30, 주말9~17:30)검사바랍니다.☎901-7704"
2021,09,08,18,59,광진구,[광진구청] 확진자 발생 관내동선 알림.홈페이지 확인( han.gl/rvVRk )동시간대 이용자 보건소 검사바람. 20대 백신접종 예약(~9.18)450-7400
2021,09,09,10,02,금천구,[금천구청]코로나백신 미접종 외국인 예약안내(☎02-2627-2401~3)가까운 보건소나 임시선별진료소에서 누구나 코로나 선제검사 가능(☎02-2627-1971)
2021,09,09,10,32,서초구,"[서초구청] 9.4(토)~9.6(월) 서초동 에블마사지샵(서초대로75길 45, 4층) 이용객은 선별진료소에서 코로나19 검사바랍니다. seocho.go.kr"
2021,09,09,15,08,송파구,"[송파구청]9.6 07:00~07:30, 17:30~18:30, 9.7 07:00~07:30 잠실본동 주막례묵은지김치찌개(백제고분로7길 39)방문자는 검사바랍니다"
2021,09,09,15,32,송파구,[송파구청] 9.5 08:48~11:00 풍납2동 석정24시불한증막(토성로 58) 방문자는 가까운 선별진료소에서 검사 받으시길 바랍니다.
2021,09,09,15,52,송파구,[송파구청] 9.4~9.5 잠실본동 및 삼전동 노래방 방문자는 가까운 선별진료소에서 검사 받으시길 바랍니다.
2021,09,09,19,14,광진구,[광진구청] 확진자발생 관내동선 알림. 홈페이지 확인( han.gl/rvVRk )동시간대 이용자 보건소 검사바람▲가족의 건강을 지키는 선제검사☎문의450-7090
2021,09,10,15,04,송파구,[송파구청] 9.6(월) 20:00~22:00 송파2동 탁꼬치킨 송파점(가락로 138) 방문자는 가까운 선별진료소에서 검사 받으시길 바랍니다.
2021,09,10,15,29,용산구,[용산구청] 9.3(금)~9.5.(일) 현대사우나(용산구 보광로60길 10) 방문자는 가까운 선별진료소에서 코로나19 검사를 받으시기 바랍니다.
2021,09,10,17,16,강동구,[강동구청]8.31(화)20:00~22:00 비나이더PT필라[상암로 11(암사동)] 방문자는 가까운선별진료소에서 검사받으시기 바랍니다.(02-3425-6713)
2021,09,10,18,01,강동구,[강동구청]9.4(토) 18:20~19:20 피자스쿨천호점[천호옛길 90(성내동)]방문자는 가까운 선별진료소에서 검사받으시기 바랍니다.(02-3425-6713)
2021,09,10,19,38,광진구,[광진구청] 확진자발생 관내동선 알림. 홈페이지 확인( han.gl/rvVRk )동시간대 이용자 보건소 검사바람▲가족의 건강을 지키는 선제검사☎문의450-7090
2021,09,11,19,04,광진구,[광진구청] 20~40대 확진자 급증 추세▲백신접종은 가족을 위한 배려▲접종예약(~9.18까지)☎ 문의450-7400 / 온라인(ncvr.kdca.go.kr30)
2021,09,12,20,18,광진구,[광진구청] 확진자발생 관내동선 알림. 홈페이지 확인( han.gl/rvVRk )동시간대 이용자 보건소 검사바람▲가족의 건강을 지키는 선제검사☎문의450-7090
2021,09,13,19,42,광진구,[광진구청] 확진자발생 관내동선 알림. 홈페이지 확인( han.gl/rvVRk )동시간대 이용자 보건소 검사바람▲가족의 건강을 지키는 선제검사☎문의450-7090
2021,09,14,17,34,용산구,[Yongsan-gu]외국인대상안내_Vistors to 'Hyundai Sauna' on 9/3~9/11 should be tested for COVID19.
2021,09,15,18,00,서초구,"[서초구청] 9.8(수)~9.11(토) 아빠는 요리사(명달로 53, 방배동) 이용객은 선별진료소에서 코로나19 검사바랍니다. seocho.go.kr"
